ID,HinhAnh,HangXe,DongXe,NamSX,XuatXu,KieuDang,SoKm,NgoaiThat,NoiThat,NhienLieu,DongCo,HopSo,DanDong,Gia
2637,https://s.bonbanh.com/uploads/users/39022/car/4612624/m_1664587219.603.jpg,Chevrolet,Cruze,2016,Lắp ráp trong nước,Sedan,121000,Đen,Nhiều màu,Xăng,1.6,Số tay,FWD - Dẫn động cầu trước,325000000
2638,https://s.bonbanh.com/uploads/users/649946/car/4568205/m_1662521980.jpg,Mitsubishi,Triton,2015,Nhập khẩu,Bán tải / Pickup,70000,Đỏ,Nhiều màu,Dầu,2.5,Số tự động,RFD - Dẫn động cầu sau,458000000
2639,https://s.bonbanh.com/uploads/users/554015/car/4590813/m_1663487768.361.jpeg,Toyota,Corolla,2011,Nhập khẩu,Sedan,80000,Bạc,Kem,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,420000000
2640,https://s.bonbanh.com/uploads/users/469279/car/4551361/m_1661402245.703.jpg,Lexus,LX,2011,Nhập khẩu,SUV,120000,Trắng,Nâu,Xăng,5.7,Số tự động,AWD - 4 bánh toàn thời gian,2620000000
2641,https://s.bonbanh.com/uploads/users/659096/car/4618802/m_1664879098.189.jpeg,Lexus,RX,2016,Nhập khẩu,SUV,81000,Đen,Nâu,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,2950000000
2642,https://s.bonbanh.com/uploads/users/478297/car/4604101/m_1664163431.578.jpg,Toyota,Corolla Cross,2021,Nhập khẩu,SUV,16000,Đen,Nâu,Hybrid,1.8,Số tự động,FWD - Dẫn động cầu trước,1009000000
2643,https://s.bonbanh.com/uploads/users/201359/car/4579584/m_1662951354.249.jpg,Kia,Sorento,2017,Lắp ráp trong nước,SUV,83000,Cát,Nâu,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,755000000
2644,https://s.bonbanh.com/uploads/users/201359/car/4505319/m_1658927314.617.jpeg,Toyota,Hilux,2018,Nhập khẩu,Bán tải / Pickup,43000,Đen,Đen,Dầu,2.8,Số tự động,4WD - Dẫn động 4 bánh,850000000
2645,https://s.bonbanh.com/uploads/users/201359/car/4617680/m_1664851238.669.jpeg,Mazda,3,2019,Lắp ráp trong nước,Sedan,29000,Đen,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,600000000
2646,https://s.bonbanh.com/uploads/users/583545/car/4557553/m_1661747078.535.jpeg,Mazda,3,2019,Lắp ráp trong nước,Sedan,50000,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,589000000
2647,https://s.bonbanh.com/uploads/users/574593/car/4617727/m_1664852384.301.jpeg,Honda,CRV,2019,Nhập khẩu,SUV,38000,Đen,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,945000000
2648,https://s.bonbanh.com/uploads/users/460054/car/4547855/m_1661225587.852.jpg,Mercedes Benz,C class,2015,Lắp ráp trong nước,Sedan,55000,Đen,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1035000000
2649,https://s.bonbanh.com/uploads/users/295009/car/4612485/m_1664552553.194.jpeg,Mercedes Benz,S class,2022,Nhập khẩu,Sedan,7000,Trắng,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,5800000000
2650,https://s.bonbanh.com/uploads/users/117747/car/4531687/m_1660318404.856.jpg,Mazda,3,2018,Lắp ráp trong nước,Sedan,61000,Đỏ,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,560000000
2651,https://s.bonbanh.com/uploads/users/214919/car/4615577/m_1664759975.879.jpeg,Mercedes Benz,GLE Class,2017,Nhập khẩu,Coupe,16000,Đỏ,Đen,Xăng,3,Số tự động,AWD - 4 bánh toàn thời gian,2599000000
2652,https://s.bonbanh.com/uploads/users/671984/car/4595806/m_1663735467.293.jpg,Mercedes Benz,GLC,2021,Lắp ráp trong nước,SUV,5000,Đen,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2099000000
2653,https://s.bonbanh.com/uploads/users/50493/car/4568999/m_1662424073.109.jpeg,Toyota,Corolla altis,2014,Lắp ráp trong nước,Sedan,78000,Nâu,Đen,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,510000000
2654,https://s.bonbanh.com/uploads/users/70850/car/4576327/m_1662771947.505.jpeg,Kia,Soluto,2020,Lắp ráp trong nước,Sedan,21000,Xanh,Nhiều màu,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,456000000
2655,https://s.bonbanh.com/uploads/users/287488/car/4538374/m_1660709571.483.jpg,Toyota,Vios,2019,Lắp ráp trong nước,Sedan,22651,Trắng,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,490000000
2656,https://s.bonbanh.com/uploads/users/287488/car/4382052/m_1652499101.106.jpg,Toyota,Fortuner,2019,Lắp ráp trong nước,SUV,61000,Đen,Nâu,Dầu,2.4,Số tự động,RFD - Dẫn động cầu sau,1010000000
2657,https://s.bonbanh.com/uploads/users/452412/car/4592605/m_1663577133.576.jpeg,Mitsubishi,Pajero Sport,2021,Nhập khẩu,SUV,8000,Nâu,Đen,Dầu,2.4,Số tự động,RFD - Dẫn động cầu sau,1110000000
2658,https://s.bonbanh.com/uploads/users/222765/car/3992471/m_1631858008.592.jpeg,Hyundai,Genesis,2009,Nhập khẩu,Sedan,67000,Đen,Đen,Xăng,3.8,Số tự động,RFD - Dẫn động cầu sau,767000000
2659,https://s.bonbanh.com/uploads/users/115614/car/4589294/m_1663402933.852.jpeg,Toyota,Avalon,2010,Nhập khẩu,Sedan,69000,Đen,Nhiều màu,Xăng,3.5,Số tự động,FWD - Dẫn động cầu trước,990000000
2660,https://s.bonbanh.com/uploads/users/127611/car/4497685/m_1658545122.834.jpg,BMW,7 Series,2020,Nhập khẩu,Sedan,3000,Trắng,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,6200000000
2661,https://s.bonbanh.com/uploads/users/2350/car/4600931/m_1663985362.495.jpg,Kia,Seltos,2020,Lắp ráp trong nước,Crossover,20000,Đỏ,Kem,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,678000000
2662,https://s.bonbanh.com/uploads/users/161454/car/4577028/m_1662794328.440.jpeg,Ford,Ranger,2015,Nhập khẩu,Bán tải / Pickup,130000,Cát,Nhiều màu,Dầu,2.2,Số tự động,RFD - Dẫn động cầu sau,516000000
2663,https://s.bonbanh.com/uploads/users/585914/car/4606242/m_1664260376.327.jpeg,Toyota,Hilux,2012,Nhập khẩu,Bán tải / Pickup,90000,Bạc,Kem,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,355000000
2664,https://s.bonbanh.com/uploads/users/635174/car/4517813/m_1659594040.555.jpeg,Nissan,Sunny,2017,Lắp ráp trong nước,Sedan,70000,Trắng,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,376000000
2665,https://s.bonbanh.com/uploads/users/49433/car/4599212/m_1663899360.177.jpg,Toyota,Vios,2019,Lắp ráp trong nước,Sedan,79000,Trắng,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,485000000
2666,https://s.bonbanh.com/uploads/users/215493/car/4613986/m_1664856524.376.jpeg,Mercedes Benz,GLC,2021,Lắp ráp trong nước,SUV,20000,Đen,Kem,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,1990000000
2667,https://s.bonbanh.com/uploads/users/524455/car/4486649/m_1657957476.198.jpg,Hyundai,Tucson,2015,Nhập khẩu,Crossover,56000,Bạc,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,685000000
2668,https://s.bonbanh.com/uploads/users/669792/car/4571514/m_1662530031.755.jpeg,Mercedes Benz,C class,2018,Lắp ráp trong nước,Sedan,13000,Trắng,Đỏ,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1579000000
2669,https://s.bonbanh.com/uploads/users/669792/car/4590383/m_1663654243.742.jpeg,Mercedes Benz,C class,2017,Lắp ráp trong nước,Sedan,30000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1339000000
2670,https://s.bonbanh.com/uploads/users/115614/car/4616251/m_1664874656.jpeg,Kia,Cerato,2013,Nhập khẩu,Hatchback,23000,Trắng,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,486000000
2671,https://s.bonbanh.com/uploads/users/222765/car/4457236/m_1656391281.925.jpeg,Honda,Civic,2011,Lắp ráp trong nước,Sedan,90000,Bạc,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,378000000
2672,https://s.bonbanh.com/uploads/users/373026/car/4460291/m_1656558336.969.jpg,Hyundai,Kona,2019,Lắp ráp trong nước,Crossover,40000,Đỏ,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,650000000
2673,https://s.bonbanh.com/uploads/users/222765/car/4570839/m_1662511266.309.jpeg,Kia,Morning,2016,Nhập khẩu,Van/Minivan,60000,Trắng,Đen,Xăng,1,Số tự động,FWD - Dẫn động cầu trước,235000000
2674,https://s.bonbanh.com/uploads/users/508781/car/4503213/m_1658827663.242.jpg,LandRover,Range Rover Sport,2010,Nhập khẩu,SUV,60000,Xanh,Kem,Xăng,5,Số tự động,AWD - 4 bánh toàn thời gian,1050000000
2675,https://s.bonbanh.com/uploads/users/641798/car/4553419/m_1661737839.jpeg,Toyota,Innova,2019,Lắp ráp trong nước,Crossover,25000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,793000000
2676,https://s.bonbanh.com/uploads/users/110463/car/4607871/m_1664339695.707.jpg,Toyota,Innova,2019,Lắp ráp trong nước,Crossover,50000,Đồng,Nhiều màu,Xăng,2,Số tay,RFD - Dẫn động cầu sau,645000000
2677,https://s.bonbanh.com/uploads/users/616985/car/4571734/m_1662535746.377.jpg,LandRover,Range Rover Velar,2019,Nhập khẩu,SUV,12000,Đen,Nhiều màu,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,4650000000
2678,https://s.bonbanh.com/uploads/users/374658/car/4520017/m_1659694428.937.jpg,Honda,CRV,2015,Lắp ráp trong nước,SUV,78000,Bạc,Nhiều màu,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,642000000
2679,https://s.bonbanh.com/uploads/users/618479/car/4477537/m_1657508275.709.jpeg,Suzuki,Super Carry Truck,2018,Lắp ráp trong nước,Truck,60000,Xanh,Ghi,Xăng,1,Số tay,RFD - Dẫn động cầu sau,185000000
2680,https://s.bonbanh.com/uploads/users/115614/car/4612639/m_1664587611.304.jpeg,Toyota,Camry,2021,Nhập khẩu,Sedan,5500,Đen,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,1258000000
2681,https://s.bonbanh.com/uploads/users/167882/car/4599087/m_1663896124.819.jpg,Nissan,X trail,2018,Lắp ráp trong nước,SUV,50000,Trắng,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,740000000
2682,https://s.bonbanh.com/uploads/users/373686/car/4599138/m_1663897593.430.jpeg,Toyota,Vios,2019,Lắp ráp trong nước,Sedan,40000,Cát,Nâu,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,495000000
2683,https://s.bonbanh.com/uploads/users/167882/car/4611218/m_1664510838.118.jpg,Porsche,Cayenne,2017,Nhập khẩu,SUV,50000,Trắng,Kem,Xăng,3.6,Số tự động,AWD - 4 bánh toàn thời gian,2980000000
2684,https://s.bonbanh.com/uploads/users/633958/car/4617343/m_1664812421.297.jpg,Toyota,Fortuner,2019,Lắp ráp trong nước,SUV,22000,Trắng,Nâu,Dầu,2.4,Số tự động,RFD - Dẫn động cầu sau,996000000
2685,https://s.bonbanh.com/uploads/users/448461/car/4609229/m_1664417274.793.jpeg,Hyundai,SantaFe,2008,Nhập khẩu,SUV,160000,Đen,Đen,Dầu,2,Số tự động,FWD - Dẫn động cầu trước,430000000
2686,https://s.bonbanh.com/uploads/users/482242/car/4577301/m_1662801941.329.jpeg,Ford,Ranger,2018,Nhập khẩu,Bán tải / Pickup,60000,Xám,Đen,Dầu,2.2,Số tự động,RFD - Dẫn động cầu sau,640000000
2687,https://s.bonbanh.com/uploads/users/448461/car/4609388/m_1664421210.194.jpeg,Hyundai,Sonata,2009,Nhập khẩu,Sedan,1000,Đen,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,395000000
2688,https://s.bonbanh.com/uploads/users/448461/car/4609258/m_1664417957.993.jpeg,Toyota,Innova,2006,Lắp ráp trong nước,Crossover,12000,Bạc,Kem,Xăng,2,Số tay,RFD - Dẫn động cầu sau,188000000
2689,https://s.bonbanh.com/uploads/users/448461/car/4609258/m_1664417957.993.jpeg,Toyota,Innova,2006,Lắp ráp trong nước,Crossover,12000,Bạc,Kem,Xăng,2,Số tay,RFD - Dẫn động cầu sau,188000000
2690,https://s.bonbanh.com/uploads/users/465614/car/4375304/m_1652168341.804.jpg,Mercedes Benz,S class,2017,Lắp ráp trong nước,Sedan,30000,Đen,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,3250000000
2691,https://s.bonbanh.com/uploads/users/127611/car/4594000/m_1663650606.932.jpg,Audi,A1,2012,Nhập khẩu,Hatchback,50000,Vàng,Đen,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,666000000
2692,,Lexus,RX,2019,Nhập khẩu,SUV,42000,Trắng,Kem,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,4150000000
2693,https://s.bonbanh.com/uploads/users/71062/car/4616600/m_1664785849.822.jpeg,Toyota,Vios,2022,Lắp ráp trong nước,Sedan,8012,Cát,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,515000000
2694,https://s.bonbanh.com/uploads/users/475439/car/4614841/m_1664700011.958.jpeg,Mercedes Benz,G class,2019,Nhập khẩu,SUV,13000,Bạc,Kem,Xăng,4,Số tự động,AWD - 4 bánh toàn thời gian,12378000000
2695,https://s.bonbanh.com/uploads/users/468981/car/4501159/m_1658734556.320.jpeg,Toyota,Land Cruiser,2014,Nhập khẩu,SUV,86000,Đen,Đen,Xăng,4.6,Số tự động,AWD - 4 bánh toàn thời gian,2380000000
2696,https://s.bonbanh.com/uploads/users/357670/car/4619441/m_1664934021.145.jpeg,Lexus,ES,2017,Nhập khẩu,Sedan,70000,Trắng,Nâu,Xăng,2.5,Số tự động,FWD - Dẫn động cầu trước,1850000000
2697,https://s.bonbanh.com/uploads/users/181593/car/4516326/m_1659514838.231.jpeg,Mazda,3,2010,Nhập khẩu,Hatchback,100000,Trắng,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,319000000
2698,https://s.bonbanh.com/uploads/users/669816/car/4572977/m_1662605506.595.jpg,Kia,Cerato,2010,Nhập khẩu,Sedan,100000,Bạc,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,333000000
2699,https://s.bonbanh.com/uploads/users/181593/car/4597906/m_1663825942.773.jpeg,Ford,Focus,2018,Lắp ráp trong nước,Sedan,50000,Trắng,Kem,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,580000000
2700,https://s.bonbanh.com/uploads/users/374658/car/4404912/m_1653644262.731.jpg,Honda,CRV,2014,Lắp ráp trong nước,SUV,126000,Bạc,Đen,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,619000000
2701,https://s.bonbanh.com/uploads/users/570758/car/4604778/m_1664182662.966.jpeg,Mazda,3,2020,Lắp ráp trong nước,Sedan,38000,Đỏ,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,655000000
2702,https://s.bonbanh.com/uploads/users/478297/car/4592767/m_1663580104.653.jpg,Toyota,Corolla Cross,2022,Nhập khẩu,SUV,8000,Đỏ,Đen,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,929000000
2703,https://s.bonbanh.com/uploads/users/543668/car/4590691/m_1662358229.190.jpeg,Lexus,RX,2020,Nhập khẩu,SUV,18000,Trắng,Nâu,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,3990000000
2704,https://s.bonbanh.com/uploads/users/478297/car/4592767/m_1663580104.653.jpg,Toyota,Corolla Cross,2022,Nhập khẩu,SUV,8000,Đỏ,Đen,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,929000000
2705,https://s.bonbanh.com/uploads/users/543668/car/4590691/m_1662358229.190.jpeg,Lexus,RX,2020,Nhập khẩu,SUV,18000,Trắng,Nâu,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,3990000000
2706,https://s.bonbanh.com/uploads/users/383638/car/4376757/m_1652241876.436.jpg,Lexus,ES,2021,Nhập khẩu,Sedan,4000,Trắng,Nâu,Xăng,2.5,Số tự động,FWD - Dẫn động cầu trước,2599000000
2707,https://s.bonbanh.com/uploads/users/515800/car/4582163/m_1663054748.795.jpg,Mercedes Benz,C class,2017,Lắp ráp trong nước,Sedan,19000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1075000000
2708,https://s.bonbanh.com/uploads/users/124683/car/4571999/m_1662541883.101.jpg,Chevrolet,Colorado,2017,Nhập khẩu,Bán tải / Pickup,28969,Nâu,Nâu,Dầu,2.5,Số tay,4WD - Dẫn động 4 bánh,495000000
2709,https://s.bonbanh.com/uploads/users/502964/car/4534884/m_1660534681.619.jpg,Rolls Royce,Phantom,2011,Nhập khẩu,Sedan,40000,Trắng,Nâu,Xăng,6.7,Số tự động,AWD - 4 bánh toàn thời gian,19000000
2710,https://s.bonbanh.com/uploads/users/521206/car/4594159/m_1663656204.258.jpeg,Mercedes Benz,S class,2017,Lắp ráp trong nước,Sedan,18000,Đen,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,3250000000
2711,https://s.bonbanh.com/uploads/users/521206/car/4562013/m_1661959251.131.jpeg,BMW,3 Series,2021,Nhập khẩu,Sedan,10000,Trắng,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,2100000000
2712,https://s.bonbanh.com/uploads/users/374085/car/4468665/m_1657009730.636.jpeg,Mercedes Benz,GLC,2020,Lắp ráp trong nước,SUV,25000,Trắng,Kem,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2389000000
2713,https://s.bonbanh.com/uploads/users/478630/car/4616802/m_1664789797.790.jpg,Mercedes Benz,C class,2019,Lắp ráp trong nước,Sedan,16000,Xanh,Đen,Xăng,1.5,Số tự động,RFD - Dẫn động cầu sau,1099000000
2714,https://s.bonbanh.com/uploads/users/429642/car/4441534/m_1655548228.371.jpg,Toyota,Innova,2010,Lắp ráp trong nước,Crossover,183085,Bạc,Kem,Xăng,2,Số tay,RFD - Dẫn động cầu sau,259000000
2715,https://s.bonbanh.com/uploads/users/660961/car/4492089/m_1658239501.159.jpeg,Kia,Cerato,2009,Nhập khẩu,Sedan,120000,Đen,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,275000000
2716,https://s.bonbanh.com/uploads/users/658660/car/4597140/m_1663786384.995.jpeg,Chevrolet,Captiva,2016,Lắp ráp trong nước,SUV,116000,Đỏ,Đen,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,500000000
2717,https://s.bonbanh.com/uploads/users/43116/car/4494615/m_1658378084.611.jpeg,Nissan,Teana,2011,Nhập khẩu,Sedan,85000,Bạc,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,360000000
2718,https://s.bonbanh.com/uploads/users/404317/car/4579213/m_1662914216.185.jpeg,Kia,Morning,2009,Nhập khẩu,Hatchback,90000,Xám,Đen,Xăng,1,Số tự động,FWD - Dẫn động cầu trước,188000000
2719,https://s.bonbanh.com/uploads/users/448074/car/4619427/m_1664933519.776.jpg,Toyota,Innova,2018,Lắp ráp trong nước,Crossover,97000,Trắng,Nâu,Xăng,2,Số tay,RFD - Dẫn động cầu sau,635000000
2720,https://s.bonbanh.com/uploads/users/545458/car/4493712/m_1658317686.177.jpg,Kia,Carnival,2021,Lắp ráp trong nước,Van/Minivan,15000,Trắng,Đỏ,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,1615000000
2721,https://s.bonbanh.com/uploads/users/39920/car/4575699/m_1662716897.712.jpg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,6000,Đỏ,Nhiều màu,Dầu,2.2,Số tự động,FWD - Dẫn động cầu trước,1230000000
2722,https://s.bonbanh.com/uploads/users/134341/car/4611227/m_1664937965.jpg,Hyundai,i10,2017,Lắp ráp trong nước,Sedan,60000,Đỏ,Nhiều màu,Xăng,1.25,Số tự động,FWD - Dẫn động cầu trước,345000000
2723,https://s.bonbanh.com/uploads/users/181955/car/4589391/m_1663405664.414.jpg,Audi,Q5,2018,Nhập khẩu,SUV,33000,Xanh,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,1790000000
2724,https://s.bonbanh.com/uploads/users/62587/car/4589352/m_1663404313.352.jpeg,Hyundai,Elantra,2018,Lắp ráp trong nước,Sedan,45000,Đen,Ghi,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,556000000
2725,https://s.bonbanh.com/uploads/users/53784/car/4611688/m_1664523445.776.jpg,Ford,Focus,2014,Lắp ráp trong nước,Hatchback,90000,Ghi,Ghi,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,425000000
2726,https://s.bonbanh.com/uploads/users/102259/car/4509905/m_1659170288.471.jpeg,Mercedes Benz,S class,2016,Lắp ráp trong nước,Sedan,58000,Trắng,Đen,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,2489000000
2727,https://s.bonbanh.com/uploads/users/127611/car/4492476/m_1658282751.779.jpg,Jaguar,XF,2013,Nhập khẩu,Sedan,60000,Cát,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,850000000
2728,https://s.bonbanh.com/uploads/users/128541/car/4606934/m_1664280989.270.jpg,Mazda,3,2014,Lắp ráp trong nước,Sedan,80000,Trắng,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,375000000
2729,https://s.bonbanh.com/uploads/users/8969/car/4612011/m_1664532113.683.jpg,Lexus,LX,2020,Nhập khẩu,SUV,25000,Trắng,Cam,Xăng,5.7,Số tự động,AWD - 4 bánh toàn thời gian,11290000000
2730,https://s.bonbanh.com/uploads/users/8969/car/4532082/m_1660361271.492.jpg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,9000,Đỏ,Đen,Dầu,2.2,Số tự động,AWD - 4 bánh toàn thời gian,1395000000
2731,https://s.bonbanh.com/uploads/users/649006/car/4417188/m_1654311468.208.jpg,Mercedes Benz,C class,2019,Lắp ráp trong nước,Sedan,20000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1590000000
2732,https://s.bonbanh.com/uploads/users/661348/car/4611198/m_1664510191.458.jpg,Mercedes Benz,C class,2021,Lắp ráp trong nước,Sedan,14000,Trắng,Kem,Xăng,1.5,Số tự động,RFD - Dẫn động cầu sau,1419000000
2733,https://s.bonbanh.com/uploads/users/641798/car/4605193/m_1664197924.181.jpeg,Toyota,Camry,2018,Lắp ráp trong nước,Sedan,76500,Đen,Nâu,Xăng,2.5,Số tự động,FWD - Dẫn động cầu trước,865000000
2734,https://s.bonbanh.com/uploads/users/641798/car/4597726/m_1663821225.501.jpeg,Toyota,Innova,2017,Lắp ráp trong nước,Crossover,83000,Cát,Đồng,Xăng,2,Số tay,RFD - Dẫn động cầu sau,574000000
